date,size
2018-05-27,163475923343
2018-05-28,717041532987
2018-05-29,2393489977007
2018-05-30,1878925529553
2018-05-31,1641627832572
2018-06-01,846288563834
2018-06-02,430645019983
2018-06-03,264234665552
2018-06-04,244222312424
2018-06-05,285951721837
2018-06-06,387968571692
2018-06-07,399123783928
2018-06-08,296819685722
2018-06-09,344439461552
2018-06-10,443487296196
2018-06-11,885005503056
2018-06-12,2274474200109
2018-06-13,950407913932
2018-06-14,205984653028
2018-06-15,173297457198
2018-06-16,161405474618
2018-06-17,13742712513
2018-06-18,15532088360
2018-06-19,28446643430
2018-06-20,73637658888
2018-06-21,219031712723
2018-06-22,173018628929
2018-06-23,113783582017
2018-06-24,8771792485
2018-06-25,22518536259
2018-06-26,17756880404
2018-06-27,37763577144
2018-06-28,1283924440801
2018-06-29,3066844905807
2018-06-30,2571080780455
2018-07-01,4250927069608
2018-07-02,2860889545105
2018-07-03,1192699710529
2018-07-04,2738494572942
2018-07-05,1888572276497
2018-07-06,702652548022
2018-07-07,546089711979
2018-07-08,826618751945
2018-07-09,443439402348
2018-07-10,605011407336
2018-07-11,1553782729462
2018-07-12,913555788502
2018-07-13,1159980410365
2018-07-14,939149568894
2018-07-15,737271957270
2018-07-16,916901653334
2018-07-17,877078907300
2018-07-18,448698096356
2018-07-19,635421047569
2018-07-20,663554561357
2018-07-21,495209761633
2018-07-22,254464386188
2018-07-23,526276989538
2018-07-24,820968167330
2018-07-25,759350611196
2018-07-26,887032800760
2018-07-27,1522725573072
2018-07-28,999062029773
2018-07-29,990582479888
2018-07-30,480715870088
2018-07-31,297168896517
2018-08-01,398435521290
2018-08-02,397371500806
2018-08-03,506427535003
2018-08-04,648776543396
2018-08-05,712658245978
2018-08-06,1140933214116
2018-08-07,922801161400
2018-08-08,1120542320370
2018-08-09,874298682580
2018-08-10,1203494394473
2018-08-11,1305098240429
2018-08-12,1393335384006
2018-08-13,1963980627574
2018-08-14,2195942851473
2018-08-15,1067559700215
2018-08-16,877304593415
2018-08-17,1001145912252
2018-08-18,1477407715117
2018-08-19,1068088347071
2018-08-20,1452930873939
2018-08-21,2163723377027
2018-08-22,1299543556669
2018-08-23,1187219474487
2018-08-24,1060061620551
2018-08-25,1453659123967
2018-08-26,661271867892
2018-08-27,713484675622
2018-08-28,818182869210
2018-08-29,535005993165
2018-08-30,1052481817780
2018-08-31,834044399275
2018-09-01,669966311543
2018-09-02,1448350397544
2018-09-03,1015623275402
2018-09-04,914716065084
2018-09-05,746884466016
2018-09-06,1211480905901
2018-09-07,1404069826833
2018-09-08,1379063828882
2018-09-09,961704569383
2018-09-10,1079744299030
2018-09-11,608717498867
2018-09-12,757124212354
2018-09-13,561248475259
2018-09-14,694310794733
2018-09-15,994631964343
2018-09-16,1008640753818
2018-09-17,1183653253014
2018-09-18,1645672518570
2018-09-19,671161551782
2018-09-20,1616601506556
2018-09-21,1026513786229
2018-09-22,645239641942
2018-09-23,1038420146255
2018-09-24,1656224666176
2018-09-25,1307728719533
2018-09-26,1158274796744
2018-09-27,1344985426910
2018-09-28,1226870304024
2018-09-29,1044797926816
2018-09-30,1200558555681
2018-10-01,1410961598911
2018-10-02,1295815819938
2018-10-03,1213529330710
2018-10-04,1493785618007
2018-10-05,1638701742961
2018-10-06,2291132831249
2018-10-07,1530905826992
2018-10-08,1857414444657
2018-10-09,1447036034932
2018-10-10,1486439588018
2018-10-11,1430359585075
2018-10-12,1280973871802
2018-10-13,2124107487196
2018-10-14,969412172506
2018-10-15,1303559984687
2018-10-16,1479488017154
2018-10-17,954836103066
2018-10-18,905939035870
2018-10-19,902985059657
2018-10-20,820026112741
2018-10-21,1218223757724
2018-10-22,1252234761893
2018-10-23,1224744768504
2018-10-24,922034154867
2018-10-25,1295208212249
2018-10-26,2619956840805
2018-10-27,2309758582259
2018-10-28,1104942291030
2018-10-29,1495103911432
2018-10-30,1323478868182
2018-10-31,1079981611656
2018-11-01,1163136509018
2018-11-02,996701600350
2018-11-03,966275968395
2018-11-04,1409383202670
2018-11-05,1240494848306
2018-11-06,1423198318841
2018-11-07,1263632908527
2018-11-08,1436706595117
2018-11-09,1789781476098
2018-11-10,1457111578460
2018-11-11,1357333901148
2018-11-12,3196061703107
2018-11-13,1935042845427
2018-11-14,3031047454066
2018-11-15,2459238266354
2018-11-16,2139257168874
2018-11-17,2406323638122
2018-11-18,2194894797010
2018-11-19,2092332962844
2018-11-20,1887297811010
2018-11-21,1736800991207
2018-11-22,1263901317587
2018-11-23,945875703879
2018-11-24,1230361746951
2018-11-25,1125365615425
2018-11-26,876126400933
2018-11-27,996854693014
2018-11-28,990631974563
2018-11-29,1220577583218
2018-11-30,1599799538027
2018-12-01,1776781818988
2018-12-02,1050072681830
2018-12-03,892842382141
2018-12-04,561465195323
2018-12-05,697541272290
2018-12-06,680409887376
2018-12-07,1176581675674
2018-12-08,1185740214497
2018-12-09,2705323510586
2018-12-10,1789368765116
2018-12-11,5653343238291
2018-12-12,6136367854556
2018-12-13,5422017047564
2018-12-14,4357164347604
2018-12-15,3290437896977
2018-12-16,4924060736568
2018-12-17,5605217081034
2018-12-18,3215019281177
2018-12-19,3207539017279
2018-12-20,2319914931405
2018-12-21,1552807623596
2018-12-22,1656977758802
2018-12-23,1588717111542
2018-12-24,1462137147308
2018-12-25,1329035518442
2018-12-26,1277621229462
2018-12-27,1592499440751
2018-12-28,1709068668047
2018-12-29,1743614651965
2018-12-30,2037681913701
2018-12-31,2453434402684
2019-01-01,3141131087405
2019-01-02,2250229920753
