tweet url,count,archive url
https://twitter.com/crystal1johnson/status/787483264214638593,http://web.archive.org/web/20161201034554/https://twitter.com/crystal1johnson/status/787483264214638593,2
https://twitter.com/crystal1johnson/status/787484197682229248,http://web.archive.org/web/20161201034544/https://twitter.com/crystal1johnson/status/787484197682229248,2
https://twitter.com/crystal1johnson/status/787728898310098945,http://web.archive.org/web/20161201034534/https://twitter.com/crystal1johnson/status/787728898310098945,2
https://twitter.com/crystal1johnson/status/787733902571872256,http://web.archive.org/web/20161201034524/https://twitter.com/crystal1johnson/status/787733902571872256,2
https://twitter.com/crystal1johnson/status/787738002122428416,http://web.archive.org/web/20161201034514/https://twitter.com/crystal1johnson/status/787738002122428416,2
https://twitter.com/crystal1johnson/status/787750592990949376,http://web.archive.org/web/20161201034504/https://twitter.com/crystal1johnson/status/787750592990949376,2
https://twitter.com/crystal1johnson/status/787770523988086785,http://web.archive.org/web/20161201034454/https://twitter.com/crystal1johnson/status/787770523988086785,2
https://twitter.com/crystal1johnson/status/787946017748496385,http://web.archive.org/web/20161201034444/https://twitter.com/crystal1johnson/status/787946017748496385,2
https://twitter.com/crystal1johnson/status/788080280120680448,http://web.archive.org/web/20161201034434/https://twitter.com/crystal1johnson/status/788080280120680448,2
https://twitter.com/crystal1johnson/status/788089059260248065,http://web.archive.org/web/20161201034425/https://twitter.com/crystal1johnson/status/788089059260248065,2
https://twitter.com/crystal1johnson/status/788096506402254848,http://web.archive.org/web/20161201034414/https://twitter.com/crystal1johnson/status/788096506402254848,2
https://twitter.com/crystal1johnson/status/788101560249163776,http://web.archive.org/web/20161201034404/https://twitter.com/crystal1johnson/status/788101560249163776,2
https://twitter.com/crystal1johnson/status/788105505000394752,http://web.archive.org/web/20161201034354/https://twitter.com/crystal1johnson/status/788105505000394752,2
https://twitter.com/crystal1johnson/status/788110619878625280,http://web.archive.org/web/20161201034344/https://twitter.com/crystal1johnson/status/788110619878625280,2
https://twitter.com/crystal1johnson/status/788116834339860480,http://web.archive.org/web/20161201034334/https://twitter.com/crystal1johnson/status/788116834339860480,2
https://twitter.com/crystal1johnson/status/788138027230990336,http://web.archive.org/web/20161201034324/https://twitter.com/crystal1johnson/status/788138027230990336,2
https://twitter.com/crystal1johnson/status/788144988953546752,http://web.archive.org/web/20161201034313/https://twitter.com/crystal1johnson/status/788144988953546752,2
https://twitter.com/crystal1johnson/status/788145836978909184,http://web.archive.org/web/20161201034304/https://twitter.com/crystal1johnson/status/788145836978909184,2
https://twitter.com/crystal1johnson/status/788153264189517824,http://web.archive.org/web/20161201034254/https://twitter.com/crystal1johnson/status/788153264189517824,2
https://twitter.com/crystal1johnson/status/788155119774732288,http://web.archive.org/web/20161201034243/https://twitter.com/crystal1johnson/status/788155119774732288,2
https://twitter.com/crystal1johnson/status/788156195106267136,http://web.archive.org/web/20161201034233/https://twitter.com/crystal1johnson/status/788156195106267136,2
https://twitter.com/crystal1johnson/status/788160947588259841,http://web.archive.org/web/20161201034224/https://twitter.com/crystal1johnson/status/788160947588259841,2
https://twitter.com/crystal1johnson/status/788162534150778880,http://web.archive.org/web/20161201034214/https://twitter.com/crystal1johnson/status/788162534150778880,2
https://twitter.com/crystal1johnson/status/788167978911014912,http://web.archive.org/web/20161201034204/https://twitter.com/crystal1johnson/status/788167978911014912,2
https://twitter.com/crystal1johnson/status/788170369693724672,http://web.archive.org/web/20161201034153/https://twitter.com/crystal1johnson/status/788170369693724672,2
https://twitter.com/crystal1johnson/status/788173564205686784,http://web.archive.org/web/20161201034144/https://twitter.com/crystal1johnson/status/788173564205686784,2
https://twitter.com/crystal1johnson/status/788175194795802625,http://web.archive.org/web/20161201034134/https://twitter.com/crystal1johnson/status/788175194795802625,2
https://twitter.com/crystal1johnson/status/788180748469624832,http://web.archive.org/web/20161201034124/https://twitter.com/crystal1johnson/status/788180748469624832,2
https://twitter.com/crystal1johnson/status/788191958858551296,http://web.archive.org/web/20161201034114/https://twitter.com/crystal1johnson/status/788191958858551296,2
https://twitter.com/crystal1johnson/status/788194032568586240,http://web.archive.org/web/20161201034103/https://twitter.com/crystal1johnson/status/788194032568586240,2
https://twitter.com/crystal1johnson/status/788200741689184256,http://web.archive.org/web/20161201034054/https://twitter.com/crystal1johnson/status/788200741689184256,2
https://twitter.com/crystal1johnson/status/788447281502494720,http://web.archive.org/web/20161201034044/https://twitter.com/crystal1johnson/status/788447281502494720,2
https://twitter.com/crystal1johnson/status/788462507698425856,http://web.archive.org/web/20161201034034/https://twitter.com/crystal1johnson/status/788462507698425856,2
https://twitter.com/crystal1johnson/status/788468140023787520,http://web.archive.org/web/20161201034025/https://twitter.com/crystal1johnson/status/788468140023787520,2
https://twitter.com/crystal1johnson/status/788473283612028929,http://web.archive.org/web/20161201034014/https://twitter.com/crystal1johnson/status/788473283612028929,2
https://twitter.com/crystal1johnson/status/788474680537559040,http://web.archive.org/web/20161201034003/https://twitter.com/crystal1johnson/status/788474680537559040,2
https://twitter.com/crystal1johnson/status/788476034853187584,http://web.archive.org/web/20161201033954/https://twitter.com/crystal1johnson/status/788476034853187584,2
https://twitter.com/crystal1johnson/status/788477711094198272,http://web.archive.org/web/20161201033944/https://twitter.com/crystal1johnson/status/788477711094198272,2
https://twitter.com/crystal1johnson/status/788489688193433600,http://web.archive.org/web/20161201033933/https://twitter.com/crystal1johnson/status/788489688193433600,2
https://twitter.com/crystal1johnson/status/788493195810263040,http://web.archive.org/web/20161201033924/https://twitter.com/crystal1johnson/status/788493195810263040,2
https://twitter.com/crystal1johnson/status/788499659501150208,http://web.archive.org/web/20161201033914/https://twitter.com/crystal1johnson/status/788499659501150208,2
https://twitter.com/crystal1johnson/status/788511012223803392,http://web.archive.org/web/20161201033904/https://twitter.com/crystal1johnson/status/788511012223803392,2
https://twitter.com/crystal1johnson/status/788514225689800704,http://web.archive.org/web/20161201033854/https://twitter.com/crystal1johnson/status/788514225689800704,2
https://twitter.com/crystal1johnson/status/788519308796108800,http://web.archive.org/web/20161201033843/https://twitter.com/crystal1johnson/status/788519308796108800,2
https://twitter.com/crystal1johnson/status/788526056944705536,http://web.archive.org/web/20161201033834/https://twitter.com/crystal1johnson/status/788526056944705536,2
https://twitter.com/crystal1johnson/status/788531189548068864,http://web.archive.org/web/20161201033823/https://twitter.com/crystal1johnson/status/788531189548068864,2
https://twitter.com/crystal1johnson/status/788542393695899648,http://web.archive.org/web/20161201033813/https://twitter.com/crystal1johnson/status/788542393695899648,2
https://twitter.com/crystal1johnson/status/788551395016187904,http://web.archive.org/web/20161201033804/https://twitter.com/crystal1johnson/status/788551395016187904,2
https://twitter.com/crystal1johnson/status/788553047341355008,http://web.archive.org/web/20161201033754/https://twitter.com/crystal1johnson/status/788553047341355008,2
https://twitter.com/crystal1johnson/status/788564476328972288,http://web.archive.org/web/20161201033743/https://twitter.com/crystal1johnson/status/788564476328972288,2
https://twitter.com/crystal1johnson/status/788567017187975168,http://web.archive.org/web/20161201033733/https://twitter.com/crystal1johnson/status/788567017187975168,2
https://twitter.com/crystal1johnson/status/788568208533966849,http://web.archive.org/web/20161201033723/https://twitter.com/crystal1johnson/status/788568208533966849,2
https://twitter.com/crystal1johnson/status/788573380798586880,http://web.archive.org/web/20161201033713/https://twitter.com/crystal1johnson/status/788573380798586880,2
https://twitter.com/crystal1johnson/status/788580093564100608,http://web.archive.org/web/20161201033653/https://twitter.com/crystal1johnson/status/788580093564100608,2
https://twitter.com/crystal1johnson/status/788821570802245632,http://web.archive.org/web/20161201033643/https://twitter.com/crystal1johnson/status/788821570802245632,2
https://twitter.com/crystal1johnson/status/788824010482081792,http://web.archive.org/web/20161201033633/https://twitter.com/crystal1johnson/status/788824010482081792,2
https://twitter.com/crystal1johnson/status/788832323642937344,http://web.archive.org/web/20161201033623/https://twitter.com/crystal1johnson/status/788832323642937344,2
https://twitter.com/crystal1johnson/status/788832957137989632,http://web.archive.org/web/20161201033613/https://twitter.com/crystal1johnson/status/788832957137989632,2
https://twitter.com/crystal1johnson/status/788837331348299776,http://web.archive.org/web/20161201033603/https://twitter.com/crystal1johnson/status/788837331348299776,2
https://twitter.com/crystal1johnson/status/788843886214950912,http://web.archive.org/web/20161201033553/https://twitter.com/crystal1johnson/status/788843886214950912,2
https://twitter.com/crystal1johnson/status/788860642903986176,http://web.archive.org/web/20161201033543/https://twitter.com/crystal1johnson/status/788860642903986176,2
https://twitter.com/crystal1johnson/status/788866055271612416,http://web.archive.org/web/20161201033533/https://twitter.com/crystal1johnson/status/788866055271612416,2
https://twitter.com/crystal1johnson/status/788870301291384832,http://web.archive.org/web/20161201033523/https://twitter.com/crystal1johnson/status/788870301291384832,2
https://twitter.com/crystal1johnson/status/788887708873609216,http://web.archive.org/web/20161201033513/https://twitter.com/crystal1johnson/status/788887708873609216,2
https://twitter.com/crystal1johnson/status/788908996358868993,http://web.archive.org/web/20161201033503/https://twitter.com/crystal1johnson/status/788908996358868993,2
https://twitter.com/crystal1johnson/status/788934517671260162,http://web.archive.org/web/20161201033452/https://twitter.com/crystal1johnson/status/788934517671260162,2
https://twitter.com/crystal1johnson/status/788940811110973440,http://web.archive.org/web/20161201033443/https://twitter.com/crystal1johnson/status/788940811110973440,2
https://twitter.com/crystal1johnson/status/788951377619804160,http://web.archive.org/web/20161201033432/https://twitter.com/crystal1johnson/status/788951377619804160,2
https://twitter.com/crystal1johnson/status/789197548959387648,http://web.archive.org/web/20161201033423/https://twitter.com/crystal1johnson/status/789197548959387648,2
https://twitter.com/crystal1johnson/status/789212970345652224,http://web.archive.org/web/20161201033413/https://twitter.com/crystal1johnson/status/789212970345652224,2
https://twitter.com/crystal1johnson/status/789216796226093056,http://web.archive.org/web/20161201033403/https://twitter.com/crystal1johnson/status/789216796226093056,2
https://twitter.com/crystal1johnson/status/789237348550578176,http://web.archive.org/web/20161201033343/https://twitter.com/crystal1johnson/status/789237348550578176,2
https://twitter.com/crystal1johnson/status/789264830679044096,http://web.archive.org/web/20161201033322/https://twitter.com/crystal1johnson/status/789264830679044096,2
https://twitter.com/crystal1johnson/status/789285224966266880,http://web.archive.org/web/20161201033312/https://twitter.com/crystal1johnson/status/789285224966266880,2
https://twitter.com/crystal1johnson/status/789298603227348992,http://web.archive.org/web/20161201033302/https://twitter.com/crystal1johnson/status/789298603227348992,2
https://twitter.com/crystal1johnson/status/789540981536284672,http://web.archive.org/web/20161201033252/https://twitter.com/crystal1johnson/status/789540981536284672,2
https://twitter.com/crystal1johnson/status/789542635039928320,http://web.archive.org/web/20161201033242/https://twitter.com/crystal1johnson/status/789542635039928320,2
https://twitter.com/crystal1johnson/status/789549666006282240,http://web.archive.org/web/20161201033232/https://twitter.com/crystal1johnson/status/789549666006282240,2
https://twitter.com/crystal1johnson/status/789555117569609728,http://web.archive.org/web/20161201033223/https://twitter.com/crystal1johnson/status/789555117569609728,2
https://twitter.com/crystal1johnson/status/789555607015534592,http://web.archive.org/web/20161201033212/https://twitter.com/crystal1johnson/status/789555607015534592,2
https://twitter.com/crystal1johnson/status/789557363170697216,http://web.archive.org/web/20161201033203/https://twitter.com/crystal1johnson/status/789557363170697216,2
https://twitter.com/crystal1johnson/status/789561416382492672,http://web.archive.org/web/20161201033152/https://twitter.com/crystal1johnson/status/789561416382492672,2
https://twitter.com/crystal1johnson/status/789571364793511936,http://web.archive.org/web/20161201033143/https://twitter.com/crystal1johnson/status/789571364793511936,2
https://twitter.com/crystal1johnson/status/789575434090516480,http://web.archive.org/web/20161201033132/https://twitter.com/crystal1johnson/status/789575434090516480,2
https://twitter.com/crystal1johnson/status/789590639394582529,http://web.archive.org/web/20161201033122/https://twitter.com/crystal1johnson/status/789590639394582529,2
https://twitter.com/crystal1johnson/status/789592735040823297,http://web.archive.org/web/20161201033112/https://twitter.com/crystal1johnson/status/789592735040823297,2
https://twitter.com/crystal1johnson/status/789600896594407424,http://web.archive.org/web/20161201033103/https://twitter.com/crystal1johnson/status/789600896594407424,2
https://twitter.com/crystal1johnson/status/789604405167271936,http://web.archive.org/web/20161201033053/https://twitter.com/crystal1johnson/status/789604405167271936,2
https://twitter.com/crystal1johnson/status/789611220634472449,http://web.archive.org/web/20161201033042/https://twitter.com/crystal1johnson/status/789611220634472449,2
https://twitter.com/crystal1johnson/status/789615660607254528,http://web.archive.org/web/20161201033033/https://twitter.com/crystal1johnson/status/789615660607254528,2
https://twitter.com/crystal1johnson/status/789625816929996800,http://web.archive.org/web/20161201033022/https://twitter.com/crystal1johnson/status/789625816929996800,2
https://twitter.com/crystal1johnson/status/789628320635822080,http://web.archive.org/web/20161201033012/https://twitter.com/crystal1johnson/status/789628320635822080,2
https://twitter.com/crystal1johnson/status/789633063445757952,http://web.archive.org/web/20161201033002/https://twitter.com/crystal1johnson/status/789633063445757952,2
https://twitter.com/crystal1johnson/status/789641427064160256,http://web.archive.org/web/20161201032952/https://twitter.com/crystal1johnson/status/789641427064160256,2
https://twitter.com/crystal1johnson/status/789643503311683585,http://web.archive.org/web/20161201032942/https://twitter.com/crystal1johnson/status/789643503311683585,2
https://twitter.com/crystal1johnson/status/789652313162059776,http://web.archive.org/web/20161201032932/https://twitter.com/crystal1johnson/status/789652313162059776,2
https://twitter.com/crystal1johnson/status/789655355986968576,http://web.archive.org/web/20161201032922/https://twitter.com/crystal1johnson/status/789655355986968576,2
https://twitter.com/crystal1johnson/status/789662253364703232,http://web.archive.org/web/20161201032912/https://twitter.com/crystal1johnson/status/789662253364703232,2
https://twitter.com/crystal1johnson/status/789906176762720257,http://web.archive.org/web/20161201032902/https://twitter.com/crystal1johnson/status/789906176762720257,2
https://twitter.com/crystal1johnson/status/789908213814747137,http://web.archive.org/web/20161201032851/https://twitter.com/crystal1johnson/status/789908213814747137,2
https://twitter.com/crystal1johnson/status/789913957049962496,http://web.archive.org/web/20161201032843/https://twitter.com/crystal1johnson/status/789913957049962496,2
https://twitter.com/crystal1johnson/status/789917710352351232,http://web.archive.org/web/20161201032832/https://twitter.com/crystal1johnson/status/789917710352351232,2
https://twitter.com/crystal1johnson/status/789918275291471873,http://web.archive.org/web/20161201032822/https://twitter.com/crystal1johnson/status/789918275291471873,2
https://twitter.com/crystal1johnson/status/789925800992706560,http://web.archive.org/web/20161201032812/https://twitter.com/crystal1johnson/status/789925800992706560,2
https://twitter.com/crystal1johnson/status/789927380647342080,http://web.archive.org/web/20161201032802/https://twitter.com/crystal1johnson/status/789927380647342080,2
https://twitter.com/crystal1johnson/status/789938962768994304,http://web.archive.org/web/20161201032751/https://twitter.com/crystal1johnson/status/789938962768994304,2
https://twitter.com/crystal1johnson/status/789941463748575232,http://web.archive.org/web/20161201032742/https://twitter.com/crystal1johnson/status/789941463748575232,2
https://twitter.com/crystal1johnson/status/789942681854177280,http://web.archive.org/web/20161201032731/https://twitter.com/crystal1johnson/status/789942681854177280,2
https://twitter.com/crystal1johnson/status/789946375622590464,http://web.archive.org/web/20161201032722/https://twitter.com/crystal1johnson/status/789946375622590464,2
https://twitter.com/crystal1johnson/status/789950562662027264,http://web.archive.org/web/20161201032712/https://twitter.com/crystal1johnson/status/789950562662027264,2
https://twitter.com/crystal1johnson/status/789960754690600960,http://web.archive.org/web/20161201032701/https://twitter.com/crystal1johnson/status/789960754690600960,2
https://twitter.com/crystal1johnson/status/789967058247180288,http://web.archive.org/web/20161201032651/https://twitter.com/crystal1johnson/status/789967058247180288,2
https://twitter.com/crystal1johnson/status/789971495107698689,http://web.archive.org/web/20161201032641/https://twitter.com/crystal1johnson/status/789971495107698689,2
https://twitter.com/crystal1johnson/status/789974992041586689,http://web.archive.org/web/20161201032632/https://twitter.com/crystal1johnson/status/789974992041586689,2
https://twitter.com/crystal1johnson/status/789978517819752448,http://web.archive.org/web/20161201032622/https://twitter.com/crystal1johnson/status/789978517819752448,2
https://twitter.com/crystal1johnson/status/789979995112370177,http://web.archive.org/web/20161201032612/https://twitter.com/crystal1johnson/status/789979995112370177,2
https://twitter.com/crystal1johnson/status/789995284558409728,http://web.archive.org/web/20161201032602/https://twitter.com/crystal1johnson/status/789995284558409728,2
https://twitter.com/crystal1johnson/status/790002386261663744,http://web.archive.org/web/20161201032552/https://twitter.com/crystal1johnson/status/790002386261663744,2
https://twitter.com/crystal1johnson/status/790009985031954432,http://web.archive.org/web/20161201032541/https://twitter.com/crystal1johnson/status/790009985031954432,2
https://twitter.com/crystal1johnson/status/790023935408701440,http://web.archive.org/web/20161201032532/https://twitter.com/crystal1johnson/status/790023935408701440,2
https://twitter.com/crystal1johnson/status/790260995813888000,http://web.archive.org/web/20161201032522/https://twitter.com/crystal1johnson/status/790260995813888000,2
https://twitter.com/crystal1johnson/status/790271379316756480,http://web.archive.org/web/20161201032501/https://twitter.com/crystal1johnson/status/790271379316756480,2
https://twitter.com/crystal1johnson/status/790274141349740544,http://web.archive.org/web/20161201032453/https://twitter.com/crystal1johnson/status/790274141349740544,2
https://twitter.com/crystal1johnson/status/790275272717115392,http://web.archive.org/web/20161201032441/https://twitter.com/crystal1johnson/status/790275272717115392,2
https://twitter.com/crystal1johnson/status/790286025180315648,http://web.archive.org/web/20161201032431/https://twitter.com/crystal1johnson/status/790286025180315648,2
https://twitter.com/crystal1johnson/status/790331618040778753,http://web.archive.org/web/20161201032421/https://twitter.com/crystal1johnson/status/790331618040778753,2
https://twitter.com/crystal1johnson/status/790670453878718464,http://web.archive.org/web/20161201032401/https://twitter.com/crystal1johnson/status/790670453878718464,2
https://twitter.com/crystal1johnson/status/790682323079397376,http://web.archive.org/web/20161201032341/https://twitter.com/crystal1johnson/status/790682323079397376,2
https://twitter.com/crystal1johnson/status/790689687916511232,http://web.archive.org/web/20161201032331/https://twitter.com/crystal1johnson/status/790689687916511232,2
https://twitter.com/crystal1johnson/status/790692598818058241,http://web.archive.org/web/20161201032321/https://twitter.com/crystal1johnson/status/790692598818058241,2
https://twitter.com/crystal1johnson/status/790692908932304896,http://web.archive.org/web/20161201032311/https://twitter.com/crystal1johnson/status/790692908932304896,2
https://twitter.com/crystal1johnson/status/790696629389012992,http://web.archive.org/web/20161201032301/https://twitter.com/crystal1johnson/status/790696629389012992,2
https://twitter.com/crystal1johnson/status/790699646096056321,http://web.archive.org/web/20161201032251/https://twitter.com/crystal1johnson/status/790699646096056321,2
https://twitter.com/crystal1johnson/status/790707004394221568,http://web.archive.org/web/20161201032241/https://twitter.com/crystal1johnson/status/790707004394221568,2
https://twitter.com/crystal1johnson/status/790707447019233281,http://web.archive.org/web/20161201032231/https://twitter.com/crystal1johnson/status/790707447019233281,2
https://twitter.com/crystal1johnson/status/790985558587682816,http://web.archive.org/web/20161201032220/https://twitter.com/crystal1johnson/status/790985558587682816,2
https://twitter.com/crystal1johnson/status/790986663400923136,http://web.archive.org/web/20161201032211/https://twitter.com/crystal1johnson/status/790986663400923136,2
https://twitter.com/crystal1johnson/status/790992930492121088,http://web.archive.org/web/20161201032202/https://twitter.com/crystal1johnson/status/790992930492121088,2
https://twitter.com/crystal1johnson/status/791000341441490944,http://web.archive.org/web/20161201032151/https://twitter.com/crystal1johnson/status/791000341441490944,2
https://twitter.com/crystal1johnson/status/791003097824768000,http://web.archive.org/web/20161201032140/https://twitter.com/crystal1johnson/status/791003097824768000,2
https://twitter.com/crystal1johnson/status/791007110070796288,http://web.archive.org/web/20161201032131/https://twitter.com/crystal1johnson/status/791007110070796288,2
https://twitter.com/crystal1johnson/status/791019204132483072,http://web.archive.org/web/20161201032120/https://twitter.com/crystal1johnson/status/791019204132483072,2
https://twitter.com/crystal1johnson/status/791020012064518145,http://web.archive.org/web/20161201032111/https://twitter.com/crystal1johnson/status/791020012064518145,2
https://twitter.com/crystal1johnson/status/791037657430171649,http://web.archive.org/web/20161201032101/https://twitter.com/crystal1johnson/status/791037657430171649,2
https://twitter.com/crystal1johnson/status/791041545029824512,http://web.archive.org/web/20161201032051/https://twitter.com/crystal1johnson/status/791041545029824512,2
https://twitter.com/crystal1johnson/status/791049187877978112,http://web.archive.org/web/20161201032042/https://twitter.com/crystal1johnson/status/791049187877978112,2
https://twitter.com/crystal1johnson/status/791052498878410753,http://web.archive.org/web/20161201032030/https://twitter.com/crystal1johnson/status/791052498878410753,2
https://twitter.com/crystal1johnson/status/791054871466160128,http://web.archive.org/web/20161201032021/https://twitter.com/crystal1johnson/status/791054871466160128,2
https://twitter.com/crystal1johnson/status/791058985621164032,http://web.archive.org/web/20161201032011/https://twitter.com/crystal1johnson/status/791058985621164032,2
https://twitter.com/crystal1johnson/status/791062948017868804,http://web.archive.org/web/20161201032000/https://twitter.com/crystal1johnson/status/791062948017868804,2
https://twitter.com/crystal1johnson/status/791068131187757056,http://web.archive.org/web/20161201031950/https://twitter.com/crystal1johnson/status/791068131187757056,2
https://twitter.com/crystal1johnson/status/791073752855355392,http://web.archive.org/web/20161201031940/https://twitter.com/crystal1johnson/status/791073752855355392,2
https://twitter.com/crystal1johnson/status/791078378023456768,http://web.archive.org/web/20161201031930/https://twitter.com/crystal1johnson/status/791078378023456768,2
https://twitter.com/crystal1johnson/status/791080075387019264,http://web.archive.org/web/20161201031921/https://twitter.com/crystal1johnson/status/791080075387019264,2
https://twitter.com/crystal1johnson/status/791092824808710144,http://web.archive.org/web/20161201031910/https://twitter.com/crystal1johnson/status/791092824808710144,2
https://twitter.com/crystal1johnson/status/791097292724039680,http://web.archive.org/web/20161201031901/https://twitter.com/crystal1johnson/status/791097292724039680,2
https://twitter.com/crystal1johnson/status/791100228879343616,http://web.archive.org/web/20161201031850/https://twitter.com/crystal1johnson/status/791100228879343616,2
https://twitter.com/crystal1johnson/status/791102629891813376,http://web.archive.org/web/20161201031840/https://twitter.com/crystal1johnson/status/791102629891813376,2
https://twitter.com/crystal1johnson/status/791108635086643201,http://web.archive.org/web/20161201031830/https://twitter.com/crystal1johnson/status/791108635086643201,2
https://twitter.com/crystal1johnson/status/791344996288827392,http://web.archive.org/web/20161201031820/https://twitter.com/crystal1johnson/status/791344996288827392,2
https://twitter.com/crystal1johnson/status/791348408384532480,http://web.archive.org/web/20161201031811/https://twitter.com/crystal1johnson/status/791348408384532480,2
https://twitter.com/crystal1johnson/status/791351726431318016,http://web.archive.org/web/20161201031800/https://twitter.com/crystal1johnson/status/791351726431318016,2
https://twitter.com/crystal1johnson/status/791354888496099328,http://web.archive.org/web/20161201031751/https://twitter.com/crystal1johnson/status/791354888496099328,2
https://twitter.com/crystal1johnson/status/791360756906196992,http://web.archive.org/web/20161201031740/https://twitter.com/crystal1johnson/status/791360756906196992,2
https://twitter.com/crystal1johnson/status/791364338367868928,http://web.archive.org/web/20161201031730/https://twitter.com/crystal1johnson/status/791364338367868928,2
https://twitter.com/crystal1johnson/status/791366207437807616,http://web.archive.org/web/20161201031720/https://twitter.com/crystal1johnson/status/791366207437807616,2
https://twitter.com/crystal1johnson/status/791368570231922688,http://web.archive.org/web/20161201031710/https://twitter.com/crystal1johnson/status/791368570231922688,2
https://twitter.com/crystal1johnson/status/791381224124100608,http://web.archive.org/web/20161201031700/https://twitter.com/crystal1johnson/status/791381224124100608,2
https://twitter.com/crystal1johnson/status/791383378595459072,http://web.archive.org/web/20161201031650/https://twitter.com/crystal1johnson/status/791383378595459072,2
https://twitter.com/crystal1johnson/status/791384308241928192,http://web.archive.org/web/20161201031640/https://twitter.com/crystal1johnson/status/791384308241928192,2
https://twitter.com/crystal1johnson/status/791387183114391554,http://web.archive.org/web/20161201031630/https://twitter.com/crystal1johnson/status/791387183114391554,2
https://twitter.com/crystal1johnson/status/791397804706967552,http://web.archive.org/web/20161201031610/https://twitter.com/crystal1johnson/status/791397804706967552,2
https://twitter.com/crystal1johnson/status/791406981063979009,http://web.archive.org/web/20161201031600/https://twitter.com/crystal1johnson/status/791406981063979009,2
https://twitter.com/crystal1johnson/status/791427055241928705,http://web.archive.org/web/20161201031539/https://twitter.com/crystal1johnson/status/791427055241928705,2
https://twitter.com/crystal1johnson/status/791433459327578112,http://web.archive.org/web/20161201031531/https://twitter.com/crystal1johnson/status/791433459327578112,2
https://twitter.com/crystal1johnson/status/791439459103289344,http://web.archive.org/web/20161201031519/https://twitter.com/crystal1johnson/status/791439459103289344,2
https://twitter.com/crystal1johnson/status/791441897650737152,http://web.archive.org/web/20161201031510/https://twitter.com/crystal1johnson/status/791441897650737152,2
https://twitter.com/crystal1johnson/status/791446218039697408,http://web.archive.org/web/20161201031500/https://twitter.com/crystal1johnson/status/791446218039697408,2
https://twitter.com/crystal1johnson/status/791457347268780032,http://web.archive.org/web/20161201031450/https://twitter.com/crystal1johnson/status/791457347268780032,2
https://twitter.com/crystal1johnson/status/791465824930279424,http://web.archive.org/web/20161201031440/https://twitter.com/crystal1johnson/status/791465824930279424,2
https://twitter.com/crystal1johnson/status/791471685400604672,http://web.archive.org/web/20161201031430/https://twitter.com/crystal1johnson/status/791471685400604672,2
https://twitter.com/crystal1johnson/status/791712740792410112,http://web.archive.org/web/20161201031419/https://twitter.com/crystal1johnson/status/791712740792410112,2
https://twitter.com/crystal1johnson/status/791718712306827264,http://web.archive.org/web/20161201031410/https://twitter.com/crystal1johnson/status/791718712306827264,2
https://twitter.com/crystal1johnson/status/791731302466584576,http://web.archive.org/web/20161201031400/https://twitter.com/crystal1johnson/status/791731302466584576,2
https://twitter.com/crystal1johnson/status/792082990402641920,http://web.archive.org/web/20161201031349/https://twitter.com/crystal1johnson/status/792082990402641920,2
https://twitter.com/crystal1johnson/status/792085611364487168,http://web.archive.org/web/20161201031340/https://twitter.com/crystal1johnson/status/792085611364487168,2
https://twitter.com/crystal1johnson/status/792093294477975552,http://web.archive.org/web/20161201031330/https://twitter.com/crystal1johnson/status/792093294477975552,2
https://twitter.com/crystal1johnson/status/792117761631588352,http://web.archive.org/web/20161201031320/https://twitter.com/crystal1johnson/status/792117761631588352,2
https://twitter.com/crystal1johnson/status/792159467370446848,http://web.archive.org/web/20161201031309/https://twitter.com/crystal1johnson/status/792159467370446848,2
https://twitter.com/crystal1johnson/status/792169945341628416,http://web.archive.org/web/20161201031300/https://twitter.com/crystal1johnson/status/792169945341628416,2
https://twitter.com/crystal1johnson/status/792177405150441472,http://web.archive.org/web/20161201031249/https://twitter.com/crystal1johnson/status/792177405150441472,2
https://twitter.com/crystal1johnson/status/792193235678441472,http://web.archive.org/web/20161201031240/https://twitter.com/crystal1johnson/status/792193235678441472,2
https://twitter.com/crystal1johnson/status/792436223675478018,http://web.archive.org/web/20161201031220/https://twitter.com/crystal1johnson/status/792436223675478018,2
https://twitter.com/crystal1johnson/status/792442480461385729,http://web.archive.org/web/20161201031210/https://twitter.com/crystal1johnson/status/792442480461385729,2
https://twitter.com/crystal1johnson/status/792445410644111360,http://web.archive.org/web/20161201031159/https://twitter.com/crystal1johnson/status/792445410644111360,2
https://twitter.com/crystal1johnson/status/792448224887836672,http://web.archive.org/web/20161201031149/https://twitter.com/crystal1johnson/status/792448224887836672,2
https://twitter.com/crystal1johnson/status/792450805269803008,http://web.archive.org/web/20161201031139/https://twitter.com/crystal1johnson/status/792450805269803008,2
https://twitter.com/crystal1johnson/status/792452014781325312,http://web.archive.org/web/20161201031129/https://twitter.com/crystal1johnson/status/792452014781325312,2
https://twitter.com/crystal1johnson/status/792454534631153664,http://web.archive.org/web/20161201031119/https://twitter.com/crystal1johnson/status/792454534631153664,2
https://twitter.com/crystal1johnson/status/792459909359083521,http://web.archive.org/web/20161201031110/https://twitter.com/crystal1johnson/status/792459909359083521,2
https://twitter.com/crystal1johnson/status/792492050977529856,http://web.archive.org/web/20161201031039/https://twitter.com/crystal1johnson/status/792492050977529856,2
https://twitter.com/crystal1johnson/status/792493917568634881,http://web.archive.org/web/20161201031029/https://twitter.com/crystal1johnson/status/792493917568634881,2
